747252696;true;1.0;-1
4
282	3	1	1	3	0	180	707	7	1292	574	
283	3	1	1	3	0	179	707	7	1292	574	
284	3	1	1	3	0	178	708	8	1292	570	
285	3	1	1	3	0	177	708	8	1292	570	
286	3	1	1	3	0	176	709	9	1292	566	
287	3	1	1	3	0	175	709	9	1292	566	
288	3	1	1	3	0	174	710	10	1292	562	
289	3	1	1	3	0	173	710	10	497	562	
290	3	1	1	3	0	172	711	11	496	558	
291	3	1	1	3	0	171	711	11	495	558	
292	3	1	1	3	0	170	712	12	494	554	
293	3	1	1	3	0	169	712	12	493	554	
294	3	1	1	3	0	168	713	13	492	550	
295	3	1	1	3	0	167	713	13	491	550	
296	3	1	1	3	0	166	714	14	490	546	
297	3	1	1	3	0	165	714	14	489	546	
298	0	1	1	3	0	140	715	15	488	542	
299	0	1	1	3	0	134	715	15	487	542	
300	0	1	1	3	0	128	716	16	486	480	
301	0	1	1	3	0	122	716	16	485	480	
302	0	1	1	3	0	116	717	17	484	453	
303	0	1	1	3	0	110	717	17	483	453	
304	0	1	1	3	0	104	718	18	482	449	
305	0	1	1	3	0	98	718	18	481	449	
306	0	1	1	3	0	92	719	19	480	445	
307	0	1	1	0	0	86	719	19	453	445	
308	0	1	1	0	0	80	720	20	449	441	
309	2	1	3	0	0	86	720	1292	445	441	
310	2	1	3	0	0	92	721	1292	441	437	
311	2	1	3	0	0	98	721	1292	437	437	
312	2	1	3	0	0	104	722	1292	433	433	
313	2	1	3	0	0	110	722	1292	429	433	
314	2	1	3	0	0	116	723	1292	425	429	
315	2	1	3	0	0	122	723	1292	421	429	
316	2	1	3	0	0	128	724	1292	417	425	
317	2	1	3	0	0	134	724	1292	413	425	
318	2	1	3	0	0	140	725	1292	361	421	
319	2	1	3	3	0	165	725	1292	360	421	
320	3	1	3	3	0	164	726	1292	359	417	
321	3	1	3	3	0	163	726	1292	358	417	
322	3	1	3	3	0	162	727	1292	357	413	
323	3	1	3	3	0	161	727	1292	356	413	
324	3	1	3	3	0	160	728	1292	355	361	
325	3	1	3	3	0	159	728	1292	354	361	
326	3	1	3	3	3	158	729	1292	353	360	
327	3	1	3	3	3	157	729	1292	352	360	
328	1	1	3	3	3	158	730	1292	351	359	
329	3	1	3	3	3	157	730	1292	350	359	
330	3	1	3	3	3	156	731	1292	349	358	
331	3	1	3	0	3	155	731	1292	331	358	
332	3	1	3	0	3	154	732	1292	325	357	
333	3	1	3	0	3	153	733	1292	319	356	
334	2	1	3	0	3	246	734	1292	313	355	
335	2	1	3	0	3	252	735	1292	307	354	
336	2	1	3	0	3	258	736	1292	301	353	
337	2	1	3	0	3	264	737	1292	295	352	
338	2	1	3	0	3	270	738	1292	289	351	
339	2	1	3	0	3	276	739	1292	283	350	
340	2	1	3	0	3	282	740	1292	277	349	
341	2	0	3	0	0	288	676	1292	271	331	
342	2	0	3	0	0	294	670	1292	265	325	
343	2	0	3	0	0	300	664	1292	259	319	
344	2	0	3	0	0	306	658	1292	253	313	
345	2	0	3	0	0	312	652	1292	247	307	
346	2	0	3	0	0	318	646	1292	165	301	
347	2	0	3	3	0	324	640	1292	164	295	
348	2	0	3	3	0	330	634	497	163	289	
349	2	0	3	3	0	348	628	496	162	283	
350	3	0	3	3	0	347	622	495	161	277	
351	3	0	3	3	0	346	616	494	160	271	
352	3	0	3	3	0	345	599	493	159	265	
353	3	0	3	3	0	344	583	492	158	259	
354	3	0	3	3	0	343	579	491	157	253	
355	3	0	3	3	0	342	575	490	156	247	
356	3	0	3	3	0	341	571	489	155	165	
357	3	0	3	3	3	340	567	488	154	164	
358	3	0	3	3	3	339	563	487	153	163	
359	3	0	3	2	3	338	559	486	246	162	
360	3	0	3	2	3	337	555	485	252	161	
361	3	0	3	2	3	336	551	484	258	160	
362	3	0	3	2	3	411	547	483	264	159	
363	3	0	3	2	3	410	543	482	270	158	
364	3	0	3	2	3	409	516	481	276	157	
365	3	1	3	2	3	408	517	480	282	156	
366	3	1	0	2	3	407	518	453	288	155	
367	3	1	0	2	3	406	519	449	294	154	
368	3	1	0	2	3	405	520	445	300	153	
369	3	1	0	2	2	404	521	441	306	246	
370	3	1	0	2	2	403	522	437	312	252	
371	3	1	0	2	2	402	523	433	318	258	
372	3	1	0	2	2	401	524	429	324	264	
373	3	1	0	2	2	400	525	425	330	270	
374	3	1	0	2	2	399	526	421	348	276	
375	0	1	0	2	2	335	527	417	412	282	
376	0	1	0	2	2	329	528	413	416	288	
377	0	1	0	2	2	323	529	361	420	294	
378	0	1	1	2	2	317	530	362	424	300	
379	0	1	1	2	2	311	531	363	428	306	
380	0	1	1	2	2	305	532	364	432	312	
381	0	1	1	2	2	299	533	365	436	318	
382	0	1	1	2	2	293	534	366	440	324	
383	0	1	1	2	2	287	535	367	444	330	
384	0	1	1	2	2	281	536	368	448	348	
385	0	1	1	2	2	275	537	369	452	412	
386	0	1	1	2	2	269	538	370	456	416	
387	0	1	1	1	2	263	539	371	457	420	
388	0	1	1	1	2	257	540	372	458	424	
389	0	0	1	1	2	251	455	373	459	428	
390	0	0	0	1	2	237	451	332	460	432	
391	1	0	0	1	2	238	447	326	461	436	
392	1	0	0	1	2	239	443	320	462	440	
393	1	0	0	1	2	240	439	314	463	444	
394	1	0	0	1	2	241	435	308	464	448	
395	1	0	0	1	2	242	431	302	465	452	
396	1	0	0	1	2	243	427	296	466	456	
397	1	0	0	1	1	244	423	290	467	457	
398	1	0	0	1	1	245	419	284	468	458	
399	0	0	0	1	1	144	415	278	469	459	
400	0	0	0	1	1	138	399	272	470	460	
401	0	0	0	1	1	132	335	266	471	461	
402	0	0	0	1	1	126	329	260	472	462	
403	0	0	0	1	1	120	323	254	473	463	
404	0	0	0	1	1	114	317	248	474	464	
405	0	0	0	1	1	108	311	189	475	465	
406	0	2	2	3	3	102	317	248	474	464	
407	2	2	2	3	3	108	323	254	473	463	
408	2	2	2	3	3	114	323	254	473	463	
409	2	2	2	3	3	120	329	260	472	462	
410	2	2	2	3	3	126	329	260	472	462	
411	2	2	2	3	3	132	335	266	471	461	
412	2	2	2	3	3	138	335	266	471	461	
413	2	2	2	3	3	144	399	272	470	460	
414	2	2	2	3	3	245	399	272	470	460	
415	3	2	2	3	3	244	415	278	469	459	
416	3	2	2	3	3	243	415	278	469	459	
417	3	2	2	3	3	242	419	284	468	458	
418	3	2	2	3	3	241	419	284	468	458	
419	3	2	2	3	3	240	423	290	467	457	
420	3	2	2	3	3	239	423	290	467	457	
421	3	2	2	3	3	238	427	296	466	456	
422	3	2	2	3	3	237	427	296	466	456	
423	2	2	2	3	0	251	431	302	465	452	
424	2	2	2	3	0	257	431	302	465	452	
425	2	2	2	3	0	263	435	308	464	448	
426	2	2	2	3	0	269	435	308	464	448	
427	2	2	2	3	0	275	439	314	463	444	
428	2	2	2	3	0	281	439	314	463	444	
429	2	2	2	3	0	287	443	320	462	440	
430	2	2	2	3	0	293	443	320	462	440	
431	2	2	2	3	0	299	447	326	461	436	
432	2	2	2	3	0	305	447	326	461	436	
433	2	2	2	3	0	311	451	332	460	432	
434	2	2	2	3	0	317	451	332	460	432	
435	2	2	2	3	0	323	455	373	459	428	
436	2	2	2	3	0	329	455	373	459	428	
437	2	2	3	3	0	335	540	372	458	424	
438	2	2	3	3	0	399	540	372	458	424	
439	2	2	3	3	0	415	544	371	457	420	
440	0	2	3	3	0	399	544	371	457	420	
441	1	2	3	3	0	400	548	370	456	416	
442	1	2	3	3	0	401	548	370	456	416	
443	1	2	3	2	0	402	552	369	541	412	
444	1	2	3	2	0	403	552	369	541	412	
445	1	2	3	2	0	404	556	368	545	348	
446	1	2	3	2	0	405	556	368	545	348	
447	1	2	3	2	0	406	560	367	549	330	
448	1	2	3	2	0	407	560	367	549	330	
449	1	2	3	2	0	408	564	366	553	324	
450	1	2	3	2	0	409	564	366	553	324	
451	1	2	3	2	0	410	568	365	557	318	
452	1	2	3	2	0	411	568	365	557	318	
453	1	2	3	2	0	336	572	364	561	312	
454	1	2	3	2	0	337	572	364	561	312	
455	1	2	3	2	0	338	576	363	565	306	
456	1	2	3	2	0	339	576	363	565	306	
457	1	2	3	2	0	340	580	362	569	300	
458	1	2	3	2	0	341	580	362	569	300	
459	1	2	3	2	0	342	584	361	573	294	
460	1	2	3	2	0	343	584	361	573	294	
461	1	2	3	2	0	344	612	360	577	288	
462	1	2	3	2	0	345	612	360	577	288	
463	1	2	3	2	0	346	618	359	581	282	
464	1	2	3	2	0	347	618	359	581	282	
465	1	2	3	2	0	348	624	358	585	276	
466	0	2	3	2	0	330	624	358	585	276	
467	0	2	3	2	0	324	630	357	613	270	
468	0	2	3	2	0	318	630	357	613	270	
469	0	2	3	2	0	312	636	356	619	264	
470	0	2	3	2	0	306	636	356	619	264	
471	0	2	3	2	0	300	642	355	625	258	
472	0	2	3	2	0	294	642	355	625	258	
473	0	2	3	2	0	288	648	354	631	252	
474	0	2	3	2	0	282	648	354	631	252	
475	0	2	3	2	0	276	654	353	637	246	
476	0	2	3	2	0	270	654	353	637	246	
477	0	2	3	2	0	264	660	352	643	153	
478	0	2	3	2	0	258	660	352	643	153	
479	0	2	3	2	1	252	666	351	649	154	
480	0	2	3	2	1	246	666	351	649	154	
481	0	2	3	2	3	153	672	350	655	1292	
482	1	2	3	2	3	154	672	350	655	1292	
483	1	2	3	2	3	155	678	349	661	1292	
484	1	2	3	2	3	156	678	349	661	1292	
485	1	2	0	2	3	157	753	331	667	1292	
486	1	2	0	2	3	158	753	331	667	1292	
487	1	2	0	2	3	159	769	325	673	1292	
488	1	2	0	2	3	160	769	325	673	1292	
489	1	2	0	2	3	161	773	319	691	1292	
490	1	2	0	2	3	162	773	319	691	1292	
491	1	2	0	2	3	163	777	313	766	1292	
492	1	2	0	2	3	164	777	313	766	1292	
493	1	2	0	2	3	165	781	307	770	1292	
494	2	2	0	2	3	247	781	307	770	1292	
495	2	2	0	2	3	253	785	301	774	1292	
496	2	2	0	2	3	259	785	301	774	1292	
497	2	2	0	2	3	265	789	295	778	1292	
498	2	2	0	2	3	271	789	295	778	1292	
499	2	2	0	2	3	277	793	289	782	1292	
500	0	2	3	2	3	271	793	1292	782	1292	
501	0	2	3	2	3	265	797	1292	786	1292	
502	0	2	3	2	3	259	797	1292	786	1292	
503	0	2	3	2	3	253	801	1292	790	1292	
504	0	2	3	2	3	247	801	1292	790	1292	
505	0	2	3	2	3	165	805	1292	794	1292	
506	1	2	3	2	3	166	805	1292	794	1292	
507	1	2	3	2	3	167	809	1292	798	1292	
508	1	2	3	2	3	168	809	1292	798	1292	
509	1	2	3	2	3	169	883	1292	802	1292	
510	1	2	3	2	3	170	883	1292	802	1292	
511	1	2	3	2	3	171	887	1292	806	1292	
512	1	2	3	2	3	172	887	1292	806	1292	
513	1	2	3	2	3	173	891	1292	810	1292	
514	1	2	3	2	3	174	891	1292	810	1292	
515	1	2	3	2	3	175	895	1292	884	1292	
516	1	2	3	2	3	176	895	1292	884	1292	
517	1	2	3	2	3	177	899	1292	888	1292	
518	0	2	3	2	3	141	899	1292	888	1292	
519	0	2	3	2	3	135	903	1292	892	1292	
520	0	2	3	2	3	129	903	1292	892	497	
521	0	2	3	2	3	123	907	1292	896	496	
522	0	2	3	2	3	117	907	1292	896	495	
523	0	2	3	2	3	111	911	1292	900	494	
524	0	2	3	2	3	105	911	1292	900	493	
525	0	2	3	2	3	99	915	1292	904	492	
526	0	2	3	2	3	93	915	1292	904	491	
527	0	2	3	2	3	87	919	1292	908	490	
528	0	0	3	0	1	81	915	1292	904	491	
529	0	0	3	0	1	21	911	1292	900	492	
530	1	0	3	0	1	22	911	1292	900	493	
531	1	0	3	0	1	23	907	1292	896	494	
532	1	0	3	0	1	24	907	1292	896	495	
533	1	0	3	0	1	25	903	1292	892	496	
534	1	0	3	0	1	26	903	1292	892	497	
535	1	0	3	0	1	27	899	1292	888	498	
536	1	0	3	0	1	28	899	1292	888	499	
537	1	0	3	0	1	29	895	1292	884	500	
538	1	0	3	0	1	30	895	1292	884	501	
539	1	0	3	0	1	31	891	497	810	502	
540	1	0	3	0	1	32	891	496	810	503	
541	1	0	3	0	1	33	887	495	806	504	
542	1	0	3	0	1	34	887	494	806	505	
543	1	0	3	0	1	35	883	493	802	506	
544	1	0	3	0	1	36	883	492	802	507	
545	1	0	3	0	1	37	809	491	798	508	
546	1	0	3	0	1	38	809	490	798	509	
547	1	0	3	0	1	39	805	489	794	510	
548	1	0	3	0	1	40	805	488	794	511	
549	1	0	3	0	1	41	801	487	790	512	
550	1	0	3	0	1	42	801	486	790	513	
551	1	0	3	0	1	43	797	485	786	514	
552	1	0	3	0	1	44	797	484	786	515	
553	1	0	3	0	1	45	793	483	782	516	
554	1	0	3	0	2	46	793	482	782	543	
555	1	0	3	0	2	47	789	481	778	547	
556	1	0	3	0	2	48	789	480	778	551	
557	1	0	0	0	2	49	785	453	774	555	
558	1	0	0	0	2	50	785	449	774	559	
559	1	0	0	0	2	51	781	445	770	563	
560	1	0	0	0	2	52	781	441	770	567	
561	1	0	0	0	2	53	777	437	766	571	
562	1	0	0	0	2	54	777	433	766	575	
563	1	0	0	0	2	55	773	429	691	579	
564	1	0	0	0	2	56	773	425	691	583	
565	1	0	0	0	2	57	769	421	673	599	
566	2	0	0	0	2	82	769	417	673	616	
567	2	0	0	0	2	88	753	413	667	622	
568	0	0	0	0	2	82	753	361	667	628	
569	0	0	1	0	2	57	678	362	661	634	
570	3	0	1	0	2	56	678	363	661	640	
571	1	0	1	0	2	57	672	364	655	646	
572	3	0	1	0	2	56	672	365	655	652	
573	1	0	1	0	2	57	666	366	649	658	
574	3	0	1	0	2	56	666	367	649	664	
575	1	0	1	0	2	57	660	368	643	670	
576	3	0	1	0	2	56	660	369	643	676	
577	1	0	1	0	2	57	654	370	637	740	
578	3	0	1	0	3	56	654	371	637	739	
579	1	0	1	0	3	57	648	372	631	738	
580	3	0	1	0	3	56	648	373	631	737	
581	1	0	0	0	3	57	642	332	625	736	
582	3	0	0	0	3	56	642	326	625	735	
583	3	0	0	0	3	55	636	320	619	734	
584	1	0	0	0	3	56	636	314	619	733	
585	3	0	0	0	3	55	630	308	613	732	
586	3	0	0	0	3	54	630	302	613	731	
587	3	0	0	0	3	53	624	296	585	730	
